date,open,high,low,close,volume
2012-12-20,68.459999,68.860001,67.910004,68.800003,1140900
2012-12-21,68.459999,68.459999,67.470001,67.639999,1596000
2012-12-24,67.190002,67.910004,66.959999,67.099998,300000
2012-12-26,67.169998,67.360001,66.279999,66.580002,597000
2012-12-27,66.580002,66.830002,65.75,66.730003,667400
2012-12-28,66.300003,66.650002,65.519997,65.540001,614100
2012-12-31,65.419998,66.660004,65.150002,66.660004,1107900
2013-01-02,67.599998,67.889999,67.339996,67.699997,1397500
2013-01-03,67.730003,68.879997,67.57,68.669998,1575000
2013-01-04,68.720001,69.139999,68.550003,69.019997,1190800
2013-01-07,68.760002,69.330002,68.709999,69.190002,957000
2013-01-08,69.169998,69.389999,68.610001,69.290001,905200
2013-01-09,69.5,71.139999,69.440002,70.57,1302200
2013-01-10,70.910004,71.169998,70.459999,70.709999,1082000
2013-01-11,70.860001,71.440002,70.699997,71.169998,925100
2013-01-14,70.489998,71.279999,70.199997,71.050003,1010300
2013-01-15,70.739998,71.18,70.610001,71.059998,1191100
2013-01-16,70.910004,72.110001,70.82,71.910004,1117300
2013-01-17,72.290001,73.379997,72.089996,73,1503800
2013-01-18,73.32,73.610001,72.720001,73.610001,1681100
2013-01-22,73.669998,74.25,73.489998,74.25,1008200
2013-01-23,74.050003,74.360001,73.68,74.110001,876700
2013-01-24,74,75,73.849998,74.43,1528500
2013-01-25,74.779999,75.199997,74.379997,75.120003,973000
2013-01-28,75.029999,75.290001,74.82,75.029999,611200
2013-01-29,75.080002,75.910004,74.879997,75.419998,878500
2013-01-30,74.970001,75.050003,74.260002,74.43,1292700
2013-01-31,73.93,74.739998,72.220001,74.599998,2036300
2013-02-01,74.660004,74.940002,73.360001,73.470001,1732900
2013-02-04,72.529999,74.010002,72.529999,73.459999,1513600
2013-02-05,73.769997,74.330002,73.730003,74.059998,1084500
2013-02-06,73.709999,75.110001,73.529999,75.110001,1520900
2013-02-07,75.239998,75.309998,74.220001,75.059998,1344100
2013-02-08,75.019997,75.989998,74.959999,75.849998,911000
2013-02-11,75.75,75.980003,75.349998,75.650002,665500
2013-02-12,75.650002,75.82,75.349998,75.440002,1048300
2013-02-13,75.739998,76.75,75.660004,76,931700
2013-02-14,75.860001,76.400002,75.75,76.339996,860100
2013-02-15,76.220001,76.400002,75.349998,75.900002,1176100
2013-02-19,75.739998,76.309998,74.82,76.110001,1074900
2013-02-20,75.870003,76.18,75.230003,75.309998,1608900
2013-02-21,75.150002,75.269997,73.540001,73.870003,1028800
2013-02-22,74.230003,74.389999,73.739998,74.139999,675800
2013-02-25,74.5,74.870003,73.07,73.07,794900
2013-02-26,73.510002,73.93,72.540001,73.529999,862600
2013-02-27,73.519997,74.599998,73.309998,74.449997,768900
2013-02-28,74.449997,75.330002,74.400002,74.959999,1220500
2013-03-01,74.57,75.050003,73.949997,74.989998,941900
2013-03-04,74.760002,74.970001,74.129997,74.860001,896500
2013-03-05,75.059998,75.870003,74.970001,75.830002,782700
2013-03-06,76,76.419998,75.209999,75.290001,845600
2013-03-07,75.339996,75.690002,74.610001,74.889999,721600
2013-03-08,75.209999,75.519997,74.739998,75.400002,593200
2013-03-11,75.129997,75.980003,74.980003,75.739998,508400
2013-03-12,75.529999,76.25,75.089996,76.199997,681000
2013-03-13,76.040001,76.32,75.629997,76.059998,1031900
2013-03-14,75.709999,75.709999,73.660004,74.849998,2229400
2013-03-15,74.540001,74.550003,73.089996,73.970001,1959100
2013-03-18,73.150002,73.68,72.620003,73.239998,919500
2013-03-19,73.419998,73.620003,72.489998,73,775700
2013-03-20,73.650002,73.870003,73.099998,73.209999,1027600
2013-03-21,72.910004,73.349998,72.239998,72.379997,902100
2013-03-22,72.589996,73.449997,72.349998,73.449997,810600
2013-03-25,73.660004,73.830002,72.610001,72.919998,601200
2013-03-26,73.110001,74.230003,72.980003,74.209999,1176400
2013-03-27,73.769997,74.220001,73.290001,74.220001,1315700
2013-03-28,74.050003,75.459999,73.419998,75.220001,1672400
2013-04-01,75.029999,75.360001,74.440002,75.129997,693700
2013-04-02,75.449997,75.93,75.059998,75.330002,809500
2013-04-03,75.389999,75.419998,74.169998,74.459999,1076100
2013-04-04,74.709999,75.43,74.410004,75.25,1150800
2013-04-05,74.32,74.370003,73.43,74.029999,1426800
2013-04-08,73.769997,74.419998,73.459999,74.309998,803600
2013-04-09,74.93,75.580002,74.580002,75.370003,962700
2013-04-10,75.489998,76.169998,74.970001,75.849998,1038600
2013-04-11,75.970001,77.529999,75.809998,76.300003,1472200
2013-04-12,75.940002,76.160004,74.830002,75.459999,920900
2013-04-15,75.18,75.379997,73.690002,73.690002,822700
2013-04-16,73.190002,73.610001,72.309998,73.5,1450700
2013-04-17,73.139999,73.610001,72.650002,73.18,1816300
2013-04-18,73.43,73.599998,72.650002,72.970001,1274900
2013-04-19,73.139999,73.949997,72.669998,73.93,637200
2013-04-22,73.879997,73.93,73.209999,73.360001,790600
2013-04-23,73.540001,74.519997,73.400002,74.459999,826100
2013-04-24,74.330002,75.239998,74.150002,74.529999,1400700
2013-04-25,74.900002,76.129997,74.82,75.489998,1187600
2013-04-26,75.470001,75.959999,74.970001,74.970001,905300
2013-04-29,74.989998,76.400002,74.940002,76.169998,1107400
2013-04-30,75.93,76.559998,75.5,76.449997,1837800
2013-05-01,76.050003,76.410004,75.199997,75.300003,617800
2013-05-02,75.610001,76.330002,75.120003,75.68,710700
2013-05-03,76.300003,77.099998,76.080002,77,806500
2013-05-06,76.690002,77.510002,76.519997,76.959999,736800
2013-05-07,76.870003,77.300003,76.550003,77.300003,1091100
2013-05-08,77.040001,78.25,76.910004,78.190002,1130400
2013-05-09,77.910004,78.739998,77.580002,78.279999,670700
2013-05-10,78.190002,79.580002,77.790001,79.389999,1255500
2013-05-13,79,80.279999,78.800003,79.970001,1116900
2013-05-14,79.860001,80.989998,79.860001,80.889999,954200
2013-05-15,80.489998,81.370003,80.400002,80.989998,1143500
2013-05-16,80.290001,81.360001,80.25,80.620003,1001200
2013-05-17,80.18,80.519997,79.650002,80.339996,1426600
2013-05-20,80.160004,81.18,79.970001,80.809998,968500
2013-05-21,81.050003,81.720001,80.760002,81.010002,967100
2013-05-22,81.019997,81.919998,79.410004,79.860001,1011700
2013-05-23,79.349998,80,79.260002,79.949997,804900
2013-05-24,79.419998,80.169998,78.940002,79.870003,579500
2013-05-28,80.470001,81.269997,80.269997,80.779999,665500
2013-05-29,80.169998,80.169998,78.440002,79.010002,1283600
2013-05-30,79.25,80.370003,79,79.940002,599300
2013-05-31,79.589996,80.089996,78.510002,78.510002,1079700
2013-06-03,78.769997,79.129997,78.089996,78.830002,1769700
2013-06-04,78.660004,78.769997,76.830002,77.599998,1497400
2013-06-05,77.480003,78.18,77.150002,77.169998,1038300
2013-06-06,77.269997,78.300003,76.800003,78.300003,688300
2013-06-07,78.68,79.089996,78.129997,78.730003,556000
2013-06-10,78.720001,78.980003,77.849998,78.5,972200
2013-06-11,77.849998,78.5,77.040001,77.389999,1237300
2013-06-12,78.050003,78.050003,76.870003,77.010002,1029000
2013-06-13,76.949997,78.599998,76.019997,78.440002,714300
2013-06-14,78.349998,78.830002,77.650002,77.860001,484500
2013-06-17,78.529999,80.480003,78.529999,79.650002,1372500
2013-06-18,79.580002,80.550003,79.519997,79.790001,861700
2013-06-19,79.910004,79.910004,77.839996,77.940002,892000
2013-06-20,77.080002,77.300003,75.220001,75.440002,1093700
2013-06-21,76.089996,76.760002,75.650002,76.379997,1025700
2013-06-24,75.790001,75.949997,74.550003,75.269997,1016000
2013-06-25,75.919998,76.110001,74.849998,74.970001,1036300
2013-06-26,75.489998,76.260002,74.910004,74.940002,1151800
2013-06-27,75.559998,75.669998,74.839996,74.959999,1151300
2013-06-28,74.919998,75.440002,74.57,74.940002,1574000
2013-07-01,75.169998,75.849998,74.849998,75,1223700
2013-07-02,75.040001,76.559998,75,76.080002,1194400
2013-07-03,75.860001,75.93,74.949997,75.419998,491400
2013-07-05,75.800003,76.349998,75.5,76.32,429100
2013-07-08,76.489998,77.540001,76.419998,77.080002,869100
2013-07-09,77.370003,77.470001,76.599998,76.879997,893900
2013-07-10,76.900002,77.769997,76.68,77.199997,826900
2013-07-11,78.110001,78.370003,77.589996,78.169998,682300
2013-07-12,78.260002,79.379997,77.900002,78.949997,696500
2013-07-15,78.900002,79.589996,78.879997,79.559998,675000
2013-07-16,79.699997,81.169998,79.559998,80.129997,1373600
2013-07-17,80.550003,81.919998,80.440002,81.68,1272300
2013-07-18,81.620003,82.279999,81.540001,82.209999,988600
2013-07-19,82.190002,85.080002,81.879997,84.669998,2322700
2013-07-22,83.849998,84.790001,83.43,84.519997,952700
2013-07-23,84.43,84.599998,83.589996,84.5,1291100
2013-07-24,84.5,84.57,83.739998,84.040001,873400
2013-07-25,83.980003,84.43,82.669998,82.900002,1480300
2013-07-26,82.599998,84.550003,82.5,84.480003,897100
2013-07-29,83.849998,84,83.019997,83.620003,1209600
2013-07-30,83.550003,83.879997,82.75,82.989998,580400
2013-07-31,83.290001,84,83.07,83.480003,1000800
2013-08-01,83.900002,84.75,83.400002,84.470001,1039800
2013-08-02,83.889999,84.050003,83.660004,84,925100
2013-08-05,83.57,84.449997,83.400002,83.940002,647900
2013-08-06,83.769997,83.879997,82.790001,83,1036600
2013-08-07,82.879997,83,82.32,82.589996,783300
2013-08-08,83.349998,83.519997,82.639999,83.290001,732700
2013-08-09,83.099998,83.279999,81.949997,82.57,585700
2013-08-12,81.93,82.57,81.860001,82.309998,522800
2013-08-13,82.279999,82.400002,81.720001,81.849998,548600
2013-08-14,81.910004,82.120003,80.620003,80.900002,890700
2013-08-15,80.5,80.550003,79.5,79.720001,772500
2013-08-16,79.5,79.839996,79.120003,79.540001,762000
2013-08-19,79.43,80.160004,79.360001,79.629997,799600
2013-08-20,79.550003,80.209999,79.349998,79.849998,571400
2013-08-21,79.5,80.120003,79.150002,79.5,622900
2013-08-22,79.68,80.919998,79.459999,80.75,518000
2013-08-23,80.879997,81.190002,80.150002,80.519997,763700
2013-08-26,80.550003,81.150002,80.300003,80.459999,720500
2013-08-27,79.660004,79.660004,78.260002,78.339996,1048900
2013-08-28,78.43,78.730003,78.040001,78.25,611300
2013-08-29,78.129997,79.470001,78,78.860001,744100
2013-08-30,78.910004,79.269997,78.669998,79.089996,1139800
2013-09-03,80.040001,80.470001,78.300003,78.910004,954800
2013-09-04,78.730003,79.800003,78.699997,79.440002,884000
2013-09-05,79.449997,79.989998,79.18,79.599998,527100
2013-09-06,80.309998,80.389999,79,79.879997,799600
2013-09-09,79.870003,80.830002,79.809998,80.699997,723200
2013-09-10,80.959999,81.400002,80.699997,80.849998,738500
2013-09-11,80.849998,81.32,80.589996,80.839996,784800
2013-09-12,80.480003,81.540001,80.470001,81.239998,1104300
2013-09-13,81.349998,81.910004,81.110001,81.889999,1363600
2013-09-16,82.669998,83.07,81.989998,82.82,1360100
2013-09-17,82.800003,83.199997,82.440002,83.150002,898700
2013-09-18,83.220001,83.800003,82.480003,83.760002,1424400
2013-09-19,83.839996,83.839996,83.330002,83.510002,673600
2013-09-20,83.519997,83.629997,83.019997,83.110001,1157800
2013-09-23,83.5,84.169998,83.32,83.919998,1118100
2013-09-24,83.720001,84.349998,83.610001,83.830002,1481200
2013-09-25,83.529999,83.760002,81.669998,81.699997,1547700
2013-09-26,81.639999,82.470001,81.5,82.239998,992900
2013-09-27,81.879997,82.580002,81.519997,82.300003,824400
2013-09-30,81.620003,82.599998,81.400002,82.139999,1075300
2013-10-01,82.290001,82.5,81.900002,82.410004,796000
2013-10-02,82.080002,83.040001,82.080002,83.019997,1664400
2013-10-03,82.699997,83.269997,82.120003,82.660004,1435300
2013-10-04,82.580002,83.709999,82.580002,83.389999,1213200
2013-10-07,82.260002,83.68,82.099998,83.209999,1114700
2013-10-08,83.599998,84.989998,83.349998,83.370003,1895000
2013-10-09,83.830002,85.419998,83.650002,84.690002,2192800
2013-10-10,85.300003,85.959999,85.120003,85.93,1215800
2013-10-11,85.589996,86.690002,85.550003,86.660004,939400
2013-10-14,86.239998,87.919998,86.040001,87.650002,1065400
2013-10-15,87.5,88.190002,86.300003,86.379997,2221200
2013-10-16,86.699997,87.720001,86.699997,87.720001,851300
2013-10-17,87.25,87.949997,87.190002,87.879997,841400
2013-10-18,88,89.489998,87.839996,88.949997,1417500
2013-10-21,88.830002,88.970001,88.239998,88.32,815900
2013-10-22,88.389999,89.309998,87.809998,88.720001,1194700
2013-10-23,88.68,89.93,88.339996,89.900002,1192000
2013-10-24,81.199997,88.230003,80.550003,85.660004,2774800
2013-10-25,85.040001,86.949997,85.040001,86.910004,1647100
2013-10-28,86.330002,88.589996,86.120003,88.129997,1752600
2013-10-29,88.169998,88.660004,87.720001,88.400002,1092200
2013-10-30,88.529999,88.830002,88.110001,88.220001,1202500
2013-10-31,88.379997,88.449997,87.459999,87.470001,1088500
2013-11-01,87.870003,88.160004,87.300003,87.889999,999500
2013-11-04,87.860001,89.040001,87.650002,88.879997,1501300
2013-11-05,88.220001,89.080002,88.089996,88.940002,1263900
2013-11-06,89,89.68,88.809998,89.400002,1255500
2013-11-07,89.290001,89.690002,88.110001,88.360001,1392500
2013-11-08,88.150002,88.669998,87.580002,88.589996,999800
2013-11-11,88.519997,89.559998,88.410004,89.230003,1151800
2013-11-12,88.779999,89.309998,88.349998,89.25,1102700
2013-11-13,89.07,89.650002,88.519997,89.639999,743000
2013-11-14,89.470001,90.75,89.400002,90.300003,1068800
2013-11-15,90.029999,90.830002,90.029999,90.589996,1549700
2013-11-18,90.599998,90.690002,89.279999,89.589996,663300
2013-11-19,89.459999,90.290001,88.889999,89.940002,663300
2013-11-20,89.809998,90,89.089996,89.269997,594900
2013-11-21,89.68,89.949997,88.650002,89.169998,1580200
2013-11-22,89.360001,89.599998,88.379997,89.239998,1296200
2013-11-25,89.989998,90.559998,89.599998,89.739998,1175200
2013-11-26,89.730003,91.519997,89.730003,90.599998,1840900
2013-11-27,90.480003,90.949997,90.290001,90.620003,1312100
2013-11-29,90.580002,91.589996,90.230003,91.410004,850100
2013-12-02,91.239998,91.550003,90.849998,91.040001,952300
2013-12-03,90.57,90.900002,90.029999,90.589996,922400
2013-12-04,89.849998,90.470001,89.580002,90.07,1028500
2013-12-05,90.129997,91.120003,90.040001,90.449997,2092900
2013-12-06,91.5,92.379997,91.5,92.019997,887900
2013-12-09,91.760002,92.690002,91.470001,92.440002,1150400
2013-12-10,92.110001,92.489998,91.730003,91.879997,1031200
2013-12-11,92.050003,92.059998,90.169998,90.339996,1021100
2013-12-12,89.830002,90.410004,89.620003,90,996700
2013-12-13,90.459999,90.739998,89.93,90.510002,768700
2013-12-16,90.739998,91.5,90.32,90.400002,903900
2013-12-17,90.75,90.889999,89.919998,90.629997,899400
2013-12-18,90.769997,92.900002,90.410004,92.800003,1430600
2013-12-19,93.629997,93.629997,91.470001,92.610001,1061000
2013-12-20,92.800003,93.120003,92.349998,92.739998,1341800
2013-12-23,93.120003,93.529999,92.730003,93.43,635700
2013-12-24,93,93.480003,92.760002,93.099998,395800
2013-12-26,93.139999,93.699997,93.029999,93.43,288800
2013-12-27,93.330002,93.540001,92.919998,93.239998,360300
2013-12-30,93.239998,93.410004,92.900002,93.199997,623200
2013-12-31,93.5,93.650002,92.879997,93.190002,650000
2014-01-02,92.629997,92.82,91.970001,92.239998,868800
2014-01-03,92.580002,93.889999,92.410004,92.639999,1288200
2014-01-06,93.790001,94,92.93,93.239998,1414900
2014-01-07,93.419998,95.120003,93.419998,95.099998,1852600
2014-01-08,95.809998,97.480003,95.480003,97.43,1880500
2014-01-09,97.5,97.610001,96.330002,96.470001,1351500
2014-01-10,96.300003,97.120003,95.889999,96.68,1351800
2014-01-13,96.610001,97.120003,95.400002,95.650002,1013800
2014-01-14,96.139999,96.919998,95.760002,96.800003,716300
2014-01-15,96.949997,97.860001,96.43,97.709999,982300
2014-01-16,97.800003,97.82,96.919998,97.050003,873100
2014-01-17,96.980003,96.989998,95.639999,95.93,1083500
2014-01-21,97.440002,97.720001,95.730003,96.449997,837800
2014-01-22,96.470001,96.690002,95.760002,96.410004,741900
2014-01-23,96.370003,96.889999,94.839996,95.379997,996000
2014-01-24,94.400002,94.959999,93.239998,93.360001,1034300
2014-01-27,93.529999,94.089996,92.5,93.209999,969100
2014-01-28,93.400002,94.93,93.32,94.279999,1059100
2014-01-29,93.389999,94.330002,92.919998,93.220001,1474100
2014-01-30,93.739998,95.379997,92.900002,93.040001,1909000
2014-01-31,93.489998,94.419998,92.5,93.970001,1473500
2014-02-03,94,94.190002,90.769997,90.870003,1181200
2014-02-04,91.330002,91.779999,90.800003,91.32,1142400
2014-02-05,91.010002,92.510002,90.779999,92.18,1190300
2014-02-06,92.029999,92.75,91.870003,92.550003,883600
2014-02-07,92.809998,94.629997,92.650002,94.489998,1170600
2014-02-10,94.080002,95.690002,94.080002,95.550003,1368800
2014-02-11,95.269997,95.860001,94.919998,95.739998,1091400
2014-02-12,95.550003,95.989998,94.449997,95.400002,989200
2014-02-13,94.910004,96.209999,94.75,96.120003,898900
2014-02-14,96.150002,96.57,95.519997,96.07,971500
2014-02-18,96.349998,96.849998,95.839996,96,1261500
2014-02-19,95.730003,96.370003,94.669998,94.699997,1269500
2014-02-20,94.980003,95.510002,94.449997,95.300003,1821700
2014-02-21,95.169998,96.139999,94.760002,95.400002,1323700
2014-02-24,95.510002,96.489998,95.510002,95.589996,749800
2014-02-25,95.290001,96.169998,94.739998,95.080002,1064500
2014-02-26,95.120003,95.690002,94.93,95.199997,902500
2014-02-27,95.120003,95.489998,94.510002,95.25,737500
2014-02-28,95.470001,95.769997,93.449997,93.839996,1780400
2014-03-03,92.959999,95.099998,92.769997,94.400002,1395900
2014-03-04,95.57,97.370003,95.559998,97.050003,1473000
2014-03-05,96.779999,97.400002,96.279999,97.160004,1097500
2014-03-06,97.199997,98.870003,97.190002,98.25,1480900
2014-03-07,98.559998,98.75,97.32,98.059998,1152000
2014-03-10,97.949997,98.379997,97.75,98.349998,678900
2014-03-11,98.370003,98.949997,97.629997,97.860001,1021700
2014-03-12,96.449997,97.709999,96.449997,96.809998,1935800
2014-03-13,97.07,97.589996,94.379997,94.449997,2717200
2014-03-14,94.699997,95.809998,94.099998,94.150002,1833300
2014-03-17,94.260002,94.809998,93.860001,94.309998,974200
2014-03-18,94.370003,95.269997,94.07,95.190002,847800
2014-03-19,95,96.059998,94.239998,94.730003,679000
2014-03-20,94.669998,94.910004,94.089996,94.769997,709200
2014-03-21,95.519997,95.650002,93.32,93.540001,1229700
2014-03-24,94,94.110001,91.419998,92.059998,1335900
2014-03-25,92.559998,93.279999,92.050003,92.980003,957700
2014-03-26,93.150002,93.93,92.589996,92.589996,740500
2014-03-27,92.669998,92.93,91.629997,92.760002,853000
2014-03-28,93.010002,94.32,92.889999,93.709999,735200
2014-03-31,94.290001,94.75,93.690002,94.580002,752700
2014-04-01,94.309998,95.559998,94.309998,95.309998,856200
2014-04-02,95.419998,96.849998,95.160004,96.57,969500
2014-04-03,97.07,98.099998,96.720001,97.970001,1179400
2014-04-04,98.300003,98.93,96.32,96.669998,1194200
2014-04-07,96.760002,96.870003,94.739998,94.849998,1006000
2014-04-08,94.650002,95,93.089996,93.849998,1629800
2014-04-09,94.010002,96.129997,93.459999,96.019997,1381500
2014-04-10,96.089996,96.199997,92.419998,92.669998,1040100
2014-04-11,92.330002,93.059998,91.449997,91.5,1212200
2014-04-14,92.57,93.389999,92.150002,93.07,1190600
2014-04-15,92.849998,93.279999,90.480003,92.620003,1456400
2014-04-16,93.419998,93.419998,90.970001,91.57,1175900
2014-04-17,91.480003,92.269997,90.959999,90.989998,1152300
2014-04-21,91.93,92.099998,91.300003,91.910004,1421600
2014-04-22,92,92.269997,91.639999,91.68,1155700
2014-04-23,91.5,91.940002,91.099998,91.449997,1302000
2014-04-24,107,108.330002,100.919998,101.970001,12394500
2014-04-25,100.970001,102.559998,99.910004,100.540001,4971700
2014-04-28,100.470001,100.5,97.589996,98.449997,3382500
2014-04-29,98.860001,99.339996,97.849998,97.910004,1618800
2014-04-30,97.57,97.910004,96.550003,96.800003,1917400
2014-05-01,97,98.169998,96.849998,97.5,1945800
2014-05-02,97.589996,98.269997,97.300003,98.110001,2514900
2014-05-05,97.129997,99.110001,96.339996,99.029999,2503100
2014-05-06,98.779999,100.699997,98.089996,100.059998,3523100
2014-05-07,100.110001,100.239998,98.830002,100.029999,1354000
